Carimbo de data/hora;Temperatura (ºC);Humidade (%);Pressão (hPa)
2020/11/06 11:46:52;15.9;86.3;681.1
2020/11/06 11:47:52;15.9;86.3;680.74
2020/11/06 11:48:52;15.9;86.2;681.14
2020/11/06 11:49:52;15.9;86.2;680.31
2020/11/06 11:50:53;15.9;86.1;680.82
2020/11/06 11:51:53;15.9;86.0;681.03
2020/11/06 11:52:53;15.9;85.9;681.08
2020/11/06 11:53:53;15.9;85.7;680.88
2020/11/06 11:54:53;15.9;85.8;681.43
2020/11/06 11:55:53;15.9;85.7;681.59
2020/11/06 11:56:53;15.8;85.7;680.93
2020/11/06 11:57:54;15.8;85.8;681.75
2020/11/06 11:58:54;15.8;85.8;681.83
2020/11/06 11:59:54;15.8;85.8;681.44
2020/11/06 12:00:54;15.8;85.8;681.61
2020/11/06 12:01:54;15.8;85.8;681.85
2020/11/06 12:02:54;15.8;85.9;681.41
2020/11/06 12:03:55;15.8;86.0;681.48
2020/11/06 12:04:55;15.8;85.9;681.08
2020/11/06 12:05:55;15.8;85.7;681.37
2020/11/06 12:06:55;15.8;85.7;681.04
2020/11/06 12:07:55;15.8;85.7;681.29
2020/11/06 12:08:55;15.8;85.9;681.06
2020/11/06 12:09:55;15.8;85.8;681.42
2020/11/06 12:10:55;15.9;85.9;681.26
2020/11/06 12:11:56;15.9;85.9;681.24
2020/11/06 12:12:56;15.9;85.7;680.82
2020/11/06 12:13:56;15.9;85.7;680.9
2020/11/06 12:14:56;15.9;85.8;680.51
2020/11/06 12:15:56;16;85.7;680.46
2020/11/06 12:16:56;16;85.6;680.51
2020/11/06 12:17:56;16;85.6;680.51
2020/11/06 12:18:56;16;85.7;680.85
2020/11/06 12:19:57;16;85.7;680.91
2020/11/06 12:20:57;16;85.8;680.56
2020/11/06 12:21:57;16;85.8;680.41
2020/11/06 12:22:57;16;85.7;680.74
2020/11/06 12:23:57;16;85.7;680.79
2020/11/06 12:24:57;16;85.6;680.33
2020/11/06 12:25:58;16;85.6;680.91
2020/11/06 12:26:58;16;85.5;680.94
2020/11/06 12:27:58;16;85.7;680.33
2020/11/06 12:28:58;16;85.8;680.33
2020/11/06 12:29:58;16;85.7;680.57
2020/11/06 12:30:58;16;85.6;680.84
2020/11/06 12:31:58;16;85.6;680.99
2020/11/06 12:32:59;16;85.7;681.04
2020/11/06 12:33:59;16;85.8;680.54
2020/11/06 12:34:59;16;85.9;680.07
2020/11/06 12:35:59;16;85.7;680.22
2020/11/06 12:36:59;16;85.7;680.27
2020/11/06 12:37:59;16;85.7;680.27
2020/11/06 12:38:59;16;85.9;680.52
2020/11/06 12:39:59;16;85.8;681.01
2020/11/06 12:40:59;16;85.8;680.55
2020/11/06 12:42:00;16;86.0;680.5
2020/11/06 12:43:00;16;86.0;681.15
2020/11/06 12:44:00;16;86.0;680.13
2020/11/06 12:45:01;16;85.8;680.28
2020/11/06 12:46:00;16;85.7;680.52
2020/11/06 12:47:00;16;85.7;680.65
2020/11/06 12:48:01;15.9;85.7;680.75
2020/11/06 12:49:01;15.9;86.0;680.2
2020/11/06 12:50:01;15.9;86.0;680.5
2020/11/06 12:51:01;15.9;85.9;680.89
2020/11/06 12:52:02;15.9;86.1;681.07
2020/11/06 12:53:01;15.9;86.0;680.77
2020/11/06 12:54:01;15.9;86.2;680.5
2020/11/06 12:55:02;15.9;86.2;680.77
2020/11/06 12:56:02;15.9;86.1;680.76
2020/11/06 12:57:02;15.9;86.0;681.11
2020/11/06 12:58:02;15.9;86.2;680.72
2020/11/06 12:59:02;15.9;86.3;681.16
2020/11/06 13:00:02;15.9;86.3;681.25
2020/11/06 13:01:02;15.9;86.2;680.5
2020/11/06 13:02:03;15.9;86.2;680.38
2020/11/06 13:03:03;15.9;86.3;680.93
2020/11/06 13:04:03;16;86.4;680.23
2020/11/06 13:05:03;16;86.3;680.34
2020/11/06 13:06:03;16;86.1;680.56
2020/11/06 13:07:03;16;86.1;680.19
2020/11/06 13:08:03;16;86.1;680.16
2020/11/06 13:09:04;16.1;86.1;680.52
2020/11/06 13:10:04;16.1;86.1;679.85
2020/11/06 13:11:04;16.1;85.9;680.13
2020/11/06 13:12:04;16.1;85.9;680.15
2020/11/06 13:13:04;16.1;85.8;680.44
2020/11/06 13:14:04;16.1;85.8;679.48
2020/11/06 13:15:05;16.1;86.0;680.3
2020/11/06 13:16:05;16.1;85.8;680.14
2020/11/06 13:17:05;16.1;85.7;679.7
2020/11/06 13:18:05;16.1;85.7;680.07
2020/11/06 13:19:05;16.1;85.6;680.12
2020/11/06 13:20:05;16.1;85.6;680.17
2020/11/06 13:21:05;16.1;85.7;679.68
2020/11/06 13:22:05;16;85.7;680.04
2020/11/06 13:23:05;16;85.6;680.07
2020/11/06 13:24:06;16.1;85.6;680.05
2020/11/06 13:25:06;16.1;85.6;680.09
2020/11/06 13:26:06;16;85.7;680.09
2020/11/06 13:27:06;16;85.7;680.63
2020/11/06 13:28:06;16;85.7;680.58
2020/11/06 13:29:06;16;85.7;680.65
2020/11/06 13:30:07;16;85.7;680.27
2020/11/06 13:31:07;16;85.9;680.49
2020/11/06 13:32:07;15.9;86.1;681.08
2020/11/06 13:33:07;15.9;86.2;680.91
2020/11/06 13:34:07;15.9;86.3;680.9
2020/11/06 13:35:07;15.9;86.3;680.61
2020/11/06 13:36:08;15.9;86.3;681.15
2020/11/06 13:37:08;15.9;86.4;680.63
2020/11/06 13:38:08;15.9;86.5;680.56
2020/11/06 13:39:08;15.9;86.5;680.7
2020/11/06 13:40:08;15.9;86.6;680.86
2020/11/06 13:41:08;15.9;86.6;680.78
2020/11/06 13:42:08;15.9;86.6;680.64
2020/11/06 13:43:08;15.9;86.5;680.83
2020/11/06 13:44:08;15.9;86.4;681.2
2020/11/06 13:45:08;15.9;86.4;680.64
2020/11/06 13:46:09;15.9;86.6;680.62
2020/11/06 13:47:09;15.9;86.7;680.75
2020/11/06 13:48:09;15.9;86.6;681.16
2020/11/06 13:49:09;15.8;86.6;681.05
2020/11/06 13:50:09;15.9;86.7;681.09
2020/11/06 13:51:10;15.9;86.7;680.72
2020/11/06 13:52:10;15.9;86.5;681.07
2020/11/06 13:53:10;15.9;86.5;680.85
2020/11/06 13:54:10;15.9;86.6;680.37
2020/11/06 13:55:10;15.9;86.5;680.86
2020/11/06 13:56:10;15.8;86.5;680.83
2020/11/06 13:57:11;15.9;86.6;680.73
2020/11/06 13:58:11;15.9;86.6;680.63
2020/11/06 13:59:11;15.9;86.6;680.82
2020/11/06 14:00:11;15.9;86.7;680.68
2020/11/06 14:01:11;15.9;86.5;681.08
2020/11/06 14:02:11;15.8;86.5;680.8
2020/11/06 14:03:11;15.8;86.6;681.39
2020/11/06 14:04:12;15.8;86.5;681.04
2020/11/06 14:05:11;15.8;86.4;681.02
2020/11/06 14:06:12;15.8;86.3;680.94
2020/11/06 14:07:12;15.8;86.3;681.52
2020/11/06 14:08:12;15.8;86.3;681.23
2020/11/06 14:09:12;15.8;86.4;681.61
2020/11/06 14:10:12;15.7;86.3;681.46
2020/11/06 14:11:12;15.7;86.4;681.69
2020/11/06 14:12:13;15.7;86.3;681.57
2020/11/06 14:13:13;15.8;86.2;681.39
2020/11/06 14:14:14;15.8;86.2;681.12
2020/11/06 14:15:13;15.8;86.0;681.28
2020/11/06 14:16:13;15.8;85.7;681.27
2020/11/06 14:17:13;15.8;85.6;681.85
2020/11/06 14:18:14;15.8;85.4;681.74
2020/11/06 14:19:13;15.8;85.5;681.58
2020/11/06 14:20:14;15.8;85.4;681.16
2020/11/06 14:21:15;15.8;85.4;681.17
2020/11/06 14:22:14;15.8;85.4;681.46
2020/11/06 14:23:14;15.9;85.3;680.42
2020/11/06 14:24:14;15.9;85.2;680.83
2020/11/06 14:25:14;15.9;85.1;680.71
2020/11/06 14:26:15;15.9;85.1;680.87
2020/11/06 14:27:15;15.9;85.3;680.81
2020/11/06 14:28:15;16;85.3;680.22
2020/11/06 14:29:15;16;85.2;680.79
2020/11/06 14:30:15;16;85.2;680.95
2020/11/06 14:31:15;16;85.0;680.23
2020/11/06 14:32:15;16;84.6;680.88
2020/11/06 14:33:15;16;84.6;680.82
2020/11/06 14:34:16;16;84.7;680.45
2020/11/06 14:35:16;16;84.6;681.02
2020/11/06 14:36:16;16;84.7;680.78
2020/11/06 14:37:16;15.9;84.8;681.08
2020/11/06 14:38:16;15.9;84.7;680.76
2020/11/06 14:39:16;15.9;84.7;681.14
2020/11/06 14:40:17;15.9;84.8;681.56
2020/11/06 14:41:17;15.8;85.0;681.05
2020/11/06 14:42:17;15.9;85.0;680.82
2020/11/06 14:43:17;15.9;84.9;681.08
2020/11/06 14:44:17;15.9;84.9;681.13
2020/11/06 14:45:17;15.9;84.7;681.29
2020/11/06 14:46:17;15.9;84.7;681.1
2020/11/06 14:47:18;15.9;84.5;681.14
2020/11/06 14:48:18;15.9;84.5;681.23
2020/11/06 14:49:18;15.9;84.4;681.08
2020/11/06 14:50:18;15.9;84.5;680.94
2020/11/06 14:51:18;15.9;84.4;681.24
2020/11/06 14:52:18;15.9;84.4;681.08
2020/11/06 14:53:18;15.9;84.4;680.87
2020/11/06 14:54:19;15.9;84.4;681.09
2020/11/06 14:55:18;16;84.3;680.62
2020/11/06 14:56:19;15.9;84.3;680.66
2020/11/06 14:57:19;16;84.5;681.05
2020/11/06 14:58:19;16;84.4;680.34
2020/11/06 14:59:19;16;84.4;680.54
2020/11/06 15:00:20;16.1;84.2;680.46
2020/11/06 15:01:19;16.1;84.4;680.19
2020/11/06 15:02:19;16.2;84.3;679.76
2020/11/06 15:03:20;16.2;84.3;679.73
2020/11/06 15:04:20;16.3;83.9;679.16
2020/11/06 15:05:20;16.3;83.5;679.15
2020/11/06 15:06:20;16.4;83.4;679.5
2020/11/06 15:07:20;16.4;83.4;679.12
2020/11/06 15:08:20;16.4;83.1;679.65
2020/11/06 15:09:21;16.4;83.1;678.74
2020/11/06 15:10:21;16.4;83.3;679.54
2020/11/06 15:11:21;16.4;83.3;679.08
2020/11/06 15:12:21;16.4;83.3;679.2
2020/11/06 15:13:21;16.4;83.5;679.11
2020/11/06 15:14:21;16.4;83.5;678.98
2020/11/06 15:15:22;16.5;83.3;678.75
2020/11/06 15:16:21;16.5;83.2;679.06
2020/11/06 15:17:22;16.5;82.8;678.37
2020/11/06 15:18:22;16.6;82.7;678.21
2020/11/06 15:19:22;16.6;82.5;678.24
2020/11/06 15:20:22;16.6;82.5;678.37
2020/11/06 15:21:23;16.7;82.4;677.8
2020/11/06 15:22:23;16.7;82.1;677.67
2020/11/06 15:23:23;16.8;82.1;677.8
2020/11/06 15:24:23;16.8;81.8;677.75
2020/11/06 15:25:23;16.9;81.5;677.85
2020/11/06 15:26:23;16.9;81.3;677.07
2020/11/06 15:27:23;17;81.2;677.00
2020/11/06 15:28:23;17;81.1;676.26
2020/11/06 15:29:23;17.1;80.9;675.8
2020/11/06 15:30:24;17.2;80.8;675.75
2020/11/06 15:31:24;17.2;80.6;675.41
2020/11/06 15:32:24;17.3;80.5;674.91
2020/11/06 15:33:24;17.4;80.1;674.74
2020/11/06 15:34:24;17.4;79.6;675.03
2020/11/06 15:35:24;17.4;79.5;674.98
2020/11/06 15:36:24;17.5;79.2;674.72
2020/11/06 15:37:25;17.5;78.9;675.12
2020/11/06 15:38:25;17.5;78.7;675.07
2020/11/06 15:39:25;17.4;78.4;675.53
2020/11/06 15:40:25;17.4;78.4;675.52
2020/11/06 15:41:25;17.4;78.6;675.29
2020/11/06 15:42:25;17.5;78.2;675.84
2020/11/06 15:43:26;17.4;77.9;675.49
2020/11/06 15:44:25;17.4;78.3;675.81
2020/11/06 15:45:26;17.4;78.3;675.8
2020/11/06 15:46:26;17.4;78.3;675.89
2020/11/06 15:47:26;17.4;78.4;675.77
2020/11/06 15:48:26;17.4;78.2;675.35
2020/11/06 15:49:26;17.5;78.2;675.31
2020/11/06 15:50:26;17.5;78.0;675.71
2020/11/06 15:51:27;17.5;77.7;675.57
2020/11/06 15:52:27;17.5;77.9;675.89
2020/11/06 15:53:27;17.5;78.0;675.44
2020/11/06 15:54:27;17.5;77.9;675.59
2020/11/06 15:55:27;17.5;77.8;675.4
2020/11/06 15:56:27;17.5;77.7;675.85
2020/11/06 15:57:27;17.5;77.8;675.49
2020/11/06 15:58:27;17.5;77.6;675.68
2020/11/06 15:59:28;17.5;77.5;675.5
2020/11/06 16:00:28;17.5;77.5;676.58
2020/11/06 16:01:28;17.4;77.4;676.06
2020/11/06 16:02:28;17.4;77.7;676.89
2020/11/06 16:03:28;17.4;77.6;676.23
2020/11/06 16:04:28;17.3;77.5;677.16
2020/11/06 16:05:29;17.3;77.7;677.27
2020/11/06 16:06:29;17.2;77.7;677.66
2020/11/06 16:07:29;17.1;78.0;677.83
2020/11/06 16:08:29;17;78.2;678.02
2020/11/06 16:09:29;17;78.3;678.24
2020/11/06 16:10:29;17;78.4;678.54
2020/11/06 16:11:29;16.9;78.5;678.77
2020/11/06 16:12:30;16.8;78.8;678.73
2020/11/06 16:13:30;16.8;78.9;679.15
2020/11/06 16:14:30;16.8;79.1;679.52
2020/11/06 16:15:30;16.7;79.5;679.08
2020/11/06 16:16:30;16.7;79.5;678.97
2020/11/06 16:17:30;16.7;79.6;679.66
2020/11/06 16:18:30;16.7;79.7;679.17
2020/11/06 16:19:30;16.7;80.0;679.47
2020/11/06 16:20:31;16.7;79.9;679.37
2020/11/06 16:21:31;16.7;80.0;679.47
2020/11/06 16:22:31;16.7;79.8;679.54
2020/11/06 16:23:32;16.6;79.9;679.46
2020/11/06 16:24:31;16.6;80.1;679.21
2020/11/06 16:25:32;16.6;80.2;679.99
2020/11/06 16:26:31;16.6;80.1;679.57
2020/11/06 16:27:32;16.6;80.1;679.97
2020/11/06 16:28:32;16.6;80.3;680.32
2020/11/06 16:29:32;16.6;80.4;680.04
2020/11/06 16:30:32;16.6;80.5;680.09
2020/11/06 16:31:33;16.5;80.6;679.93
2020/11/06 16:32:33;16.5;80.7;680.29
2020/11/06 16:33:33;16.5;80.7;679.84
2020/11/06 16:34:33;16.5;80.8;680.49
2020/11/06 16:35:33;16.5;80.8;679.56
2020/11/06 16:36:33;16.5;80.8;679.97
2020/11/06 16:37:33;16.5;81.0;679.97
2020/11/06 16:38:33;16.5;81.0;680.11
2020/11/06 16:39:33;16.5;81.0;679.89
2020/11/06 16:40:36;16.4;81.0;680.19
2020/11/06 16:41:34;16.4;81.0;680.28
2020/11/06 16:42:34;16.4;81.1;680.22
2020/11/06 16:43:34;16.4;81.2;679.77
2020/11/06 16:44:34;16.4;81.2;680.27
2020/11/06 16:45:34;16.4;81.1;680.2
2020/11/06 16:46:34;16.4;81.1;680.7
2020/11/06 16:47:35;16.3;81.1;680.72
2020/11/06 16:48:35;16.3;81.3;681.13
2020/11/06 16:49:35;16.3;81.4;680.89
2020/11/06 16:50:35;16.3;81.5;680.99
2020/11/06 16:51:35;16.3;81.6;680.36
2020/11/06 16:52:35;16.3;81.7;681.11
2020/11/06 16:53:36;16.3;81.7;680.25
2020/11/06 16:54:35;16.2;81.7;680.7
2020/11/06 16:55:35;16.2;81.7;681.24
2020/11/06 16:56:36;16.2;81.8;681.23
2020/11/06 16:57:36;16.2;81.9;681.28
2020/11/06 16:58:36;16.1;82.0;681.4
2020/11/06 16:59:36;16.1;82.2;681.5
2020/11/06 17:00:36;16.1;82.3;681.52
2020/11/06 17:01:36;16;82.5;681.87
2020/11/06 17:02:36;16;82.8;681.89
2020/11/06 17:03:37;15.9;83.1;682.21
2020/11/06 17:04:37;15.9;83.1;682.06
2020/11/06 17:05:37;15.9;83.3;682.69
2020/11/06 17:06:37;15.9;83.5;682.44
2020/11/06 17:07:37;15.9;83.6;682.16
2020/11/06 17:08:38;15.9;83.7;681.57
2020/11/06 17:09:38;15.9;83.7;681.8
2020/11/06 17:10:38;15.9;83.9;682.01
2020/11/06 17:11:38;15.9;83.9;682.1
2020/11/06 17:12:38;15.9;84.0;681.84
2020/11/06 17:13:38;15.9;83.9;682.3
2020/11/06 17:14:39;15.9;84.0;681.8
2020/11/06 17:15:38;15.9;84.1;682.28
2020/11/06 17:16:39;15.9;84.1;681.78
2020/11/06 17:17:39;15.8;84.3;682.02
2020/11/06 17:18:39;15.8;84.3;681.69
2020/11/06 17:19:39;15.8;84.2;682.43
2020/11/06 17:20:39;15.8;84.2;681.98
2020/11/06 17:21:39;15.8;84.2;681.92
2020/11/06 17:22:39;15.8;84.1;681.9
2020/11/06 17:23:40;15.8;84.1;682.04
2020/11/06 17:24:40;15.8;84.1;682.15
2020/11/06 17:25:40;15.8;84.2;682.56
2020/11/06 17:26:40;15.8;84.2;681.85
2020/11/06 17:27:40;15.8;84.2;682.08
2020/11/06 17:28:40;15.8;84.2;681.9
2020/11/06 17:29:40;15.8;84.2;682.17
2020/11/06 17:30:41;15.8;84.0;681.43
2020/11/06 17:31:41;15.8;84.0;681.92
2020/11/06 17:32:41;15.8;84.1;681.76
2020/11/06 17:33:41;15.8;84.0;681.94
2020/11/06 17:34:41;15.8;84.0;682.56
2020/11/06 17:35:41;15.8;84.0;682.48
2020/11/06 17:36:42;15.8;84.0;681.87
2020/11/06 17:37:41;15.8;84.0;682.31
2020/11/06 17:38:42;15.8;83.9;682.05
2020/11/06 17:39:42;15.8;83.9;682.65
2020/11/06 17:40:42;15.8;83.9;681.91
2020/11/06 17:41:42;15.8;84.0;682.11
2020/11/06 17:42:42;15.8;83.9;682.11
2020/11/06 17:43:42;15.8;83.9;682.45
2020/11/06 17:44:42;15.8;83.9;682.2
2020/11/06 17:45:43;15.8;84.0;682.06
2020/11/06 17:46:43;15.8;84.0;682.54
2020/11/06 17:47:43;15.8;84.1;682.47
2020/11/06 17:48:43;15.8;84.1;682.45
2020/11/06 17:49:43;15.7;84.2;682.42
2020/11/06 17:50:43;15.7;84.4;682.78
2020/11/06 17:51:43;15.7;84.4;682.7
2020/11/06 17:52:44;15.7;84.6;682.44
2020/11/06 17:53:44;15.6;84.8;682.77
2020/11/06 17:54:44;15.6;84.8;682.46
2020/11/06 17:55:44;15.6;84.7;682.91
2020/11/06 17:56:44;15.6;84.9;682.98
2020/11/06 17:57:44;15.6;85.1;682.67
2020/11/06 17:58:44;15.6;85.2;683.15
2020/11/06 17:59:45;15.6;85.4;682.44
2020/11/06 18:00:45;15.5;85.4;683.06
2020/11/06 18:01:45;15.5;85.6;682.75
2020/11/06 18:02:45;15.5;85.6;683.49
2020/11/06 18:03:45;15.5;85.5;683.15
2020/11/06 18:04:45;15.5;85.6;683.02
2020/11/06 18:05:45;15.5;85.7;682.83
2020/11/06 18:06:45;15.5;85.7;683.1
2020/11/06 18:07:46;15.5;85.8;682.61
2020/11/06 18:08:46;15.5;85.9;682.93
2020/11/06 18:09:46;15.5;85.9;682.94
2020/11/06 18:10:46;15.5;85.9;683.14
2020/11/06 18:11:46;15.5;85.9;682.75
2020/11/06 18:12:46;15.5;85.9;683.05
2020/11/06 18:13:47;15.5;85.9;683.03
2020/11/06 18:14:47;15.5;85.9;682.92
2020/11/06 18:15:47;15.6;85.9;682.76
2020/11/06 18:16:47;15.6;86.0;682.66
2020/11/06 18:17:47;15.6;86.0;682.77
2020/11/06 18:18:47;15.6;86.0;682.76
2020/11/06 18:19:47;15.6;85.9;682.76
2020/11/06 18:20:48;15.6;86.0;682.84
2020/11/06 18:21:48;15.6;86.1;682.48
2020/11/06 18:22:48;15.6;86.0;682.53
2020/11/06 18:23:48;15.6;86.1;682.6
2020/11/06 18:24:48;15.6;86.0;682.92
2020/11/06 18:25:48;15.6;86.1;682.36
2020/11/06 18:26:48;15.6;86.1;682.41
2020/11/06 18:27:49;15.6;86.1;682.88
2020/11/06 18:28:48;15.6;86.1;682.57
2020/11/06 18:29:49;15.6;86.0;681.89
2020/11/06 18:30:49;15.6;86.1;683.08
2020/11/06 18:31:49;15.6;86.0;682.55
2020/11/06 18:32:49;15.6;86.1;682.59
2020/11/06 18:33:49;15.6;86.1;682.58
2020/11/06 18:34:50;15.6;86.1;682.52
2020/11/06 18:35:49;15.6;86.2;682.92
2020/11/06 18:36:50;15.6;86.2;682.11
2020/11/06 18:37:50;15.6;86.1;682.1
2020/11/06 18:38:50;15.6;86.1;682.34
2020/11/06 18:39:50;15.6;86.2;682.65
2020/11/06 18:40:50;15.6;86.2;682.31
2020/11/06 18:41:50;15.6;86.2;682.35
2020/11/06 18:42:51;15.6;86.1;682.71
2020/11/06 18:43:51;15.6;86.1;682.43
2020/11/06 18:44:51;15.6;86.0;682.51
2020/11/06 18:45:51;15.6;86.0;682.41
2020/11/06 18:46:51;15.6;86.1;682.47
2020/11/06 18:47:51;15.5;86.0;683.02
2020/11/06 18:48:51;15.5;86.2;683.12
2020/11/06 18:49:52;15.5;86.2;683.02
2020/11/06 18:50:52;15.5;86.2;682.73
2020/11/06 18:51:52;15.5;86.2;682.76
2020/11/06 18:52:52;15.5;86.2;682.45
2020/11/06 18:53:52;15.5;86.3;682.81
2020/11/06 18:54:52;15.5;86.3;682.61
2020/11/06 18:55:53;15.5;86.2;682.96
2020/11/06 18:56:53;15.5;86.3;682.72
2020/11/06 18:57:53;15.5;86.3;683.04
2020/11/06 18:58:53;15.5;86.3;682.93
2020/11/06 18:59:53;15.5;86.3;682.84
2020/11/06 19:00:53;15.5;86.2;682.53
2020/11/06 19:01:53;15.5;86.1;682.85
2020/11/06 19:02:53;15.5;86.2;682.96
2020/11/06 19:03:53;15.5;86.1;683.1
2020/11/06 19:04:54;15.5;86.2;682.7
2020/11/06 19:05:54;15.5;86.2;682.52
2020/11/06 19:06:54;15.5;86.2;682.66
2020/11/06 19:07:54;15.5;86.1;682.44
2020/11/06 19:08:54;15.5;86.2;682.62
2020/11/06 19:09:54;15.5;86.1;683.18
2020/11/06 19:10:55;15.5;86.1;682.92
2020/11/06 19:11:55;15.5;86.1;683.06
2020/11/06 19:12:55;15.5;86.2;682.62
2020/11/06 19:13:55;15.5;86.1;682.5
2020/11/06 19:14:55;15.4;86.2;682.74
2020/11/06 19:15:55;15.4;86.2;683.05
2020/11/06 19:16:55;15.4;86.3;682.95
2020/11/06 19:17:55;15.4;86.4;682.58
2020/11/06 19:18:56;15.4;86.4;683.12
2020/11/06 19:19:56;15.4;86.5;682.95
2020/11/06 19:20:56;15.4;86.4;683.49
2020/11/06 19:21:56;15.4;86.4;683.05
2020/11/06 19:22:56;15.4;86.5;682.93
2020/11/06 19:23:56;15.4;86.6;682.65
2020/11/06 19:24:56;15.4;86.6;683.31
2020/11/06 19:25:57;15.4;86.6;683.06
2020/11/06 19:26:57;15.4;86.6;683.16
2020/11/06 19:27:57;15.4;86.5;683.05
2020/11/06 19:28:57;15.4;86.6;683.13
2020/11/06 19:29:57;15.4;86.7;683.38
2020/11/06 19:30:57;15.4;86.7;683.08
2020/11/06 19:31:58;15.4;86.8;683.05
2020/11/06 19:32:57;15.4;86.8;683.32
2020/11/06 19:33:58;15.4;86.8;682.96
2020/11/06 19:34:58;15.4;86.8;682.84
2020/11/06 19:35:58;15.4;86.9;682.73
2020/11/06 19:36:58;15.4;86.8;683.04
2020/11/06 19:37:58;15.4;86.8;682.85
2020/11/06 19:38:59;15.4;86.8;682.94
2020/11/06 19:39:58;15.4;86.9;683.03
2020/11/06 19:40:59;15.4;86.9;683.24
2020/11/06 19:41:59;15.4;86.9;682.56
2020/11/06 19:42:59;15.4;86.9;682.92
2020/11/06 19:43:59;15.4;86.9;682.99
2020/11/06 19:44:59;15.4;87.1;682.65
2020/11/06 19:45:59;15.4;87.1;682.54
2020/11/06 19:46:59;15.4;87.1;682.63
2020/11/06 19:48:00;15.4;87.1;682.55
2020/11/06 19:49:00;15.4;87.1;682.98
2020/11/06 19:50:00;15.4;87.2;682.55
2020/11/06 19:51:00;15.4;87.2;682.45
2020/11/06 19:52:00;15.4;87.2;682.81
2020/11/06 19:53:01;15.4;87.2;682.51
2020/11/06 19:54:01;15.4;87.3;682.37
2020/11/06 19:55:01;15.4;87.3;682.1
2020/11/06 19:56:01;15.4;87.3;682.9
2020/11/06 19:57:01;15.4;87.4;682.82
2020/11/06 19:58:01;15.5;87.4;682.41
2020/11/06 19:59:01;15.5;87.4;682.11
2020/11/06 20:00:01;15.5;87.5;682.2
2020/11/06 20:01:01;15.5;87.5;682.36
2020/11/06 20:02:02;15.5;87.4;682.63
2020/11/06 20:03:02;15.5;87.5;682.19
2020/11/06 20:04:02;15.5;87.5;682.77
2020/11/06 20:05:02;15.5;87.5;682.53
2020/11/06 20:06:02;15.5;87.5;682.29
2020/11/06 20:07:02;15.5;87.5;682.4
2020/11/06 20:08:03;15.5;87.5;683.05
2020/11/06 20:09:02;15.5;87.6;682.31
2020/11/06 20:10:03;15.5;87.7;682.15
2020/11/06 20:11:03;15.5;87.7;682.09
2020/11/06 20:12:03;15.5;87.7;682.36
2020/11/06 20:13:03;15.5;87.8;682.12
2020/11/06 20:14:04;15.5;87.8;682.47
2020/11/06 20:15:03;15.5;87.9;681.86
2020/11/06 20:16:03;15.5;88.0;682.09
2020/11/06 20:17:04;15.5;88.1;682.62
2020/11/06 20:18:04;15.5;88.2;681.88
2020/11/06 20:19:04;15.5;88.2;682.2
2020/11/06 20:20:04;15.5;88.2;681.91
2020/11/06 20:21:04;15.5;88.3;681.63
2020/11/06 20:22:04;15.5;88.4;682.24
2020/11/06 20:23:04;15.5;88.4;681.7
2020/11/06 20:24:04;15.5;88.5;681.97
2020/11/06 20:25:05;15.5;88.5;681.87
2020/11/06 20:26:05;15.5;88.5;682.11
2020/11/06 20:27:05;15.5;88.5;681.57
2020/11/06 20:28:05;15.5;88.6;682.18
2020/11/06 20:29:05;15.5;88.7;682.02
2020/11/06 20:30:06;15.6;88.8;681.9
2020/11/06 20:31:05;15.5;88.8;681.62
2020/11/06 20:32:06;15.5;88.9;681.54
2020/11/06 20:33:06;15.6;89.0;681.52
2020/11/06 20:34:06;15.5;88.9;681.62
2020/11/06 20:35:06;15.5;88.9;681.92
2020/11/06 20:36:07;15.5;88.9;681.99
2020/11/06 20:37:06;15.5;88.9;681.61
2020/11/06 20:38:06;15.5;88.9;681.56
2020/11/06 20:39:06;15.5;88.9;681.6
2020/11/06 20:40:07;15.5;88.9;681.92
2020/11/06 20:41:07;15.5;89.0;681.61
2020/11/06 20:42:07;15.5;89.1;682.19
2020/11/06 20:43:07;15.5;89.1;681.94
2020/11/06 20:44:07;15.5;89.1;682.21
2020/11/06 20:45:08;15.5;89.1;681.34
2020/11/06 20:46:08;15.5;89.2;682.06
2020/11/06 20:47:08;15.5;89.3;682.09
2020/11/06 20:48:08;15.5;89.3;682.08
2020/11/06 20:49:08;15.4;89.2;681.84
2020/11/06 20:50:08;15.4;89.2;682.19
2020/11/06 20:51:08;15.4;89.3;681.69
2020/11/06 20:52:08;15.4;89.4;682.28
2020/11/06 20:53:09;15.4;89.4;681.66
2020/11/06 20:54:09;15.4;89.3;681.71
2020/11/06 20:55:09;15.4;89.2;682.36
2020/11/06 20:56:09;15.4;89.3;681.38
2020/11/06 20:57:09;15.4;89.3;681.95
2020/11/06 20:58:09;15.5;89.3;681.69
2020/11/06 20:59:09;15.4;89.2;681.79
2020/11/06 21:00:10;15.4;89.3;681.48
2020/11/06 21:01:10;15.4;89.4;681.88
2020/11/06 21:02:10;15.4;89.5;681.86
2020/11/06 21:03:10;15.4;89.4;682.16
2020/11/06 21:04:10;15.4;89.3;682.1
2020/11/06 21:05:10;15.4;89.3;681.98
2020/11/06 21:06:10;15.4;89.4;681.97
2020/11/06 21:07:10;15.4;89.5;681.4
2020/11/06 21:08:11;15.4;89.5;681.95
2020/11/06 21:09:11;15.5;89.5;681.37
2020/11/06 21:10:11;15.5;89.5;681.76
